urun_id,lag_1w_indirim,lag_2w_indirim,lag_3w_indirim,rolling_std_indirim,max_indirim_train,indirimli_gun_orani,kampanyali_gun_orani,gozlem_sayisi,kategori_x,cluster,cluster_adi,kategori_enc,tahmini_indirim,isim,marka,kategori_y,kategori
10211994,30.1,,,0.0,70.0,1.0,1.0,7,Anne & Bebek,0,Sürekli İndirimli Ana Katalog Ürünleri,0,31.004021218193337,Baby Dove Papatya Özlü Göz Yakmayan Uyku Öncesi Sakinleştirici Bebek Saç ve Vücut Şampuanı 400 ml,Baby,Anne & Bebek,Anne & Bebek
10211995,34.36666666666667,30.0,30.0,6.550000000000001,60.0,1.0,1.0,14,Anne & Bebek,0,Sürekli İndirimli Ana Katalog Ürünleri,0,32.77068530451515,Baby Dove Doğal Prebiyotikli Rahatlatıcı Yoğun Nemlendirici Bebek Losyonu 400 ml,Baby,Anne & Bebek,Anne & Bebek
10211996,35.900000000000006,,45.05,8.202438661763953,70.0,1.0,1.0,11,Anne & Bebek,0,Sürekli İndirimli Ana Katalog Ürünleri,0,36.41093441859072,Baby Dove Doğal Prebiyotikli Göz Yakmayan Nemlendirici Bebek Şampuanı 400 ml,Baby,Anne & Bebek,Anne & Bebek
10211997,30.1,30.1,30.1,4.351167857633658e-15,70.0,1.0,1.0,12,Anne & Bebek,0,Sürekli İndirimli Ana Katalog Ürünleri,0,31.686940297383373,Baby Dove Göz Yakmayan Bebek Saç ve Vücut Şampuanı 400 ml (Hassas Ciltler İçin),Baby,Anne & Bebek,Anne & Bebek
10212008,56.666666666666664,,,5.773502691896258,70.0,1.0,1.0,12,Cilt Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,1,37.010688312907625,Nivea Derma Skin Clear Serum Etkili Çift Fazlı Micellar Makyaj Temizleme Suyu 400 ml,Nivea,Cilt Bakım,Cilt Bakım
10212009,50.06666666666666,50.0,55.0,0.10000000000000142,70.0,1.0,1.0,13,Cilt Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,1,50.156779582113685,Sebamed Clear Face Temizleyici Yüz Toniği 200 ml,Sebamed,Cilt Bakım,Cilt Bakım
10212026,,,,0.0,70.0,1.0,1.0,8,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,13.322629824342703,LYKD My Style Up Nail Enamel Oje 964 Polar Shine,LYKD,Makyaj,Makyaj
10212040,50.0,60.0,60.0,5.0,70.0,1.0,1.0,12,Cilt Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,1,53.25596539083042,Cosnori Avokado Göz Kremi 30 ml,Cosnori,Cilt Bakım,Cilt Bakım
10212041,53.333333333333336,60.0,60.0,5.773502691896258,70.0,1.0,1.0,14,Cilt Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,1,51.695810708007855,Cosnori Micro Active Yüz Temizleme Köpüğü 150 ml,Cosnori,Cilt Bakım,Cilt Bakım
10212042,53.333333333333336,60.0,55.0,5.773502691896258,70.0,1.0,1.0,15,Cilt Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,1,53.46204725299539,Cosnori Micro Active Dudak ve Göz Makyaj Temizleme Suyu 100 ml,Cosnori,Cilt Bakım,Cilt Bakım
10212043,50.0,60.0,,5.0,70.0,1.0,1.0,11,Cilt Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,1,34.66402931642096,Cosnori Yeşil Renkli Ton Eşitleyici Yüz Kremi 50 ml,Cosnori,Cilt Bakım,Cilt Bakım
10212044,50.0,60.0,,5.0,70.0,1.0,1.0,11,Cilt Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,1,34.66402931642096,Cosnori Niasinamid İçerikli Ton Eşitleyici Yüz Kremi 50 ml,Cosnori,Cilt Bakım,Cilt Bakım
10212045,55.0,60.0,60.0,5.773502691896258,70.0,1.0,1.0,12,Cilt Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,1,52.50313577399424,Cosnori PDRN-Shot 675 Serum 50 ml,Cosnori,Cilt Bakım,Cilt Bakım
10212046,53.333333333333336,,60.0,5.773502691896258,70.0,1.0,1.0,12,Cilt Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,1,51.127569959042795,Cosnori Pembe Renkli Ton Eşitleyici Yüz Kremi 50 ml,Cosnori,Cilt Bakım,Cilt Bakım
10212047,22.8,,60.0,0.0,60.0,1.0,1.0,10,Kişisel Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,8,27.95443670177214,Eklips Makyaj Fırçası ve Puf Seti,Eklips,Kişisel Bakım,Kişisel Bakım
10212048,29.6,,60.1,0.0,75.1,1.0,1.0,11,Kişisel Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,8,30.9283224658796,Eklips Panda Kaş Makası,Eklips,Kişisel Bakım,Kişisel Bakım
10212049,45.5,,,0.0,60.0,1.0,1.0,8,Kişisel Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,8,32.380240209949896,Eklips Katlanabilir Cep Aynası (Asortili),Eklips,Kişisel Bakım,Kişisel Bakım
10212050,41.7,60.0,50.85,9.149999999999999,75.0,1.0,1.0,15,Parfüm & Deodorant,0,Sürekli İndirimli Ana Katalog Ürünleri,11,45.49134608487324,Jeanne Arthes French Way Of Life Balade A Paris Shopping Place Vendome EDP Kadın Parfüm 100 ml,Jeanne Arthes,Parfüm & Deodorant,Parfüm & Deodorant
10212051,,0.0,60.0,0.0,70.0,0.3333333333333333,1.0,9,Makyaj,2,Oynak Fiyatlı ve Dönemsel Fırsat Ürünleri,9,24.885522526987828,Flormar Pearly Yoğun Pigmentli ve Sedef Yansımalı Oje PL472 Ivory Glow,Flormar,Makyaj,Makyaj
10212052,,0.0,60.0,0.0,70.0,0.5,1.0,8,Makyaj,2,Oynak Fiyatlı ve Dönemsel Fırsat Ürünleri,9,15.639517537019147,Flormar Pearly Yoğun Pigmentli ve Sedef Yansımalı Oje PL473 Pearly Beige,Flormar,Makyaj,Makyaj
10212054,,,30.0,0.0,70.0,0.375,1.0,8,Makyaj,2,Oynak Fiyatlı ve Dönemsel Fırsat Ürünleri,9,16.968991888823496,Flormar Pearly Yoğun Pigmentli ve Sedef Yansımalı Oje PL475 Champagne Blush,Flormar,Makyaj,Makyaj
10212055,,0.0,60.0,0.0,70.0,0.36363636363636365,1.0,11,Makyaj,2,Oynak Fiyatlı ve Dönemsel Fırsat Ürünleri,9,21.29312325335959,Flormar Pearly Yoğun Pigmentli ve Sedef Yansımalı Oje PL477 Rosy Opal,Flormar,Makyaj,Makyaj
10212059,41.7,60.0,50.85,9.149999999999999,75.0,1.0,1.0,15,Parfüm & Deodorant,0,Sürekli İndirimli Ana Katalog Ürünleri,11,45.49134608487324,Jeanne Arthes French Way Of Life Tea Time A Paris Pavlova EDP Kadın Parfüm 100 ml,Jeanne Arthes,Parfüm & Deodorant,Parfüm & Deodorant
10212060,0.0,0.0,30.0,0.0,70.0,0.3,1.0,10,Makyaj,2,Oynak Fiyatlı ve Dönemsel Fırsat Ürünleri,9,22.001129478885385,Flormar Pearly Yoğun Pigmentli ve Sedef Yansımalı Oje PL476 Soft Whisper,Flormar,Makyaj,Makyaj
10212061,36.1,60.0,36.1,11.95,60.0,1.0,1.0,11,Saç Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,12,35.67894004732112,Eklips Hava Basınçlı Saç Fırçası 9551B-B,Eklips,Saç Bakım,Saç Bakım
10212062,36.9,36.9,48.45,0.0,60.0,1.0,1.0,12,Erkek Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,4,27.41541977454085,Agarta Doğal Erkek Roll On Patchouli Deep Sensation 50 ml,Agarta,Erkek Bakım,Erkek Bakım
10212063,36.9,36.9,,0.0,60.0,1.0,1.0,10,Erkek Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,4,32.42807384036599,Agarta Doğal Erkek Roll On Fresh Sensation 50 ml,Agarta,Erkek Bakım,Erkek Bakım
10212065,,,55.0,0.0,70.0,1.0,1.0,10,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,18.61661832987354,rom&nd Color Lip Matte Likit Mat Ruj 02 Hush Grape,rom&nd,Makyaj,Makyaj
10212069,18.1,,18.1,0.0,60.4,1.0,1.0,8,Kişisel Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,8,20.298912947527626,Eklips Kaş ve Kirpik Şekillendirme Seti,Eklips,Kişisel Bakım,Kişisel Bakım
10212070,22.5,60.1,41.3,18.8,60.1,1.0,1.0,13,Kişisel Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,8,28.91359723141407,Eklips Kaş ve Kirpik Şekillendirme Seti (Usturalı),Eklips,Kişisel Bakım,Kişisel Bakım
10212073,58.2,,60.2,2.8284271247461903,70.1,1.0,1.0,10,Cilt Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,1,55.157127822997516,Bee Beauty Çay Ağacı Arındırıcı Yüz Toniği 250 ml,Bee Beauty,Cilt Bakım,Cilt Bakım
10212074,36.9,,,0.0,60.0,1.0,1.0,12,Parfüm & Deodorant,0,Sürekli İndirimli Ana Katalog Ürünleri,11,31.61857569080378,Agarta Doğal Kadın Roll On Fresh Flower 50 ml,Agarta,Parfüm & Deodorant,Parfüm & Deodorant
10212075,36.9,36.9,,0.0,60.0,1.0,1.0,11,Parfüm & Deodorant,0,Sürekli İndirimli Ana Katalog Ürünleri,11,32.240424663590254,Agarta Doğal Kadın Roll On Fresh Lycia 50 ml,Agarta,Parfüm & Deodorant,Parfüm & Deodorant
10212080,18.8,60.0,60.0,20.599999999999998,60.0,1.0,1.0,12,Kişisel Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,8,29.0153646330879,Eklips Çift Taraflı Siyah Nokta Temizleme Fırçası,Eklips,Kişisel Bakım,Kişisel Bakım
10212084,36.9,,48.45,0.0,60.0,1.0,1.0,13,Parfüm & Deodorant,0,Sürekli İndirimli Ana Katalog Ürünleri,11,26.89150129257997,Agarta Doğal Unisex Roll On Fresh Natural 50 ml,Agarta,Parfüm & Deodorant,Parfüm & Deodorant
10212085,53.0,53.0,56.5,0.0,60.0,1.0,1.0,13,Parfüm & Deodorant,0,Sürekli İndirimli Ana Katalog Ürünleri,11,53.371899454194384,Atkinsons Oud Save The Queen EDP Kadın Parfüm 100 ml,Atkinsons,Parfüm & Deodorant,Parfüm & Deodorant
10212086,22.4,,22.4,0.0,75.0,1.0,1.0,9,Kişisel Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,8,21.937103890474045,Eklips Komedon Siyah Nokta Çıkarma Seti,Eklips,Kişisel Bakım,Kişisel Bakım
10212088,59.79999999999999,59.8,59.9,0.0,60.0,1.0,1.0,15,Parfüm & Deodorant,0,Sürekli İndirimli Ana Katalog Ürünleri,11,58.352437239751936,Burberry Her Intense EDP Kadın Parfüm 100 ml,Burberry,Parfüm & Deodorant,Parfüm & Deodorant
10212089,62.300000000000004,60.0,60.0,3.450000000000003,66.9,1.0,1.0,13,Parfüm & Deodorant,0,Sürekli İndirimli Ana Katalog Ürünleri,11,61.392188897929124,Burberry My Burberry EDP Kadın Parfüm 50 ml,Burberry,Parfüm & Deodorant,Parfüm & Deodorant
10212093,57.3,,55.0,10.32375900532359,70.0,1.0,1.0,9,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,49.9034330543154,Note 3in1 Serum Concealer 00 Light,Note Cosmetics,Makyaj,Makyaj
10212094,59.73333333333333,64.6,55.0,7.299999999999997,70.0,1.0,1.0,12,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,54.714297570142556,Note 3in1 Serum Concealer 10 Medium,Note Cosmetics,Makyaj,Makyaj
10212095,54.6,54.6,,0.0,60.0,1.0,1.0,10,Cilt Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,1,36.73695646002312,Let'scrub Moisturizing Lip Exfoliator Sweet Kisses Besleyici ve Nemlendirici Dudak Peelingi 30 gr,Let'scrub,Cilt Bakım,Cilt Bakım
10212098,41.266666666666666,50.0,60.0,13.1,60.0,1.0,1.0,11,Hijyen & Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,7,42.82828867165641,Vita Ceel Vitamin B12 Plus Çiğnenebilir Dil Altı Tablet 60 Tablet,Vita,Hijyen & Bakım,Hijyen & Bakım
10212099,41.266666666666666,50.0,55.0,13.1,60.0,1.0,1.0,13,Hijyen & Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,7,41.425760751216586,"Vita Ceel Magnezyum Complex Tablet 60 Adet (B6 Sitrat, Bisglisinat, Malat, Taurat)",Vita,Hijyen & Bakım,Hijyen & Bakım
10212101,37.199999999999996,45.8,60.0,12.899999999999999,60.0,0.6923076923076923,1.0,13,Cilt Bakım,2,Oynak Fiyatlı ve Dönemsel Fırsat Ürünleri,1,18.93227192393878,Let'scrub Antioxidant Body Scrub Üzüm Çekirdekli Sıkılaştırıcı ve Nemlendirici Vücut Peelingi 280 gr,Let'scrub,Cilt Bakım,Cilt Bakım
10212102,37.199999999999996,45.8,,12.899999999999999,60.0,0.75,1.0,12,Cilt Bakım,2,Oynak Fiyatlı ve Dönemsel Fırsat Ürünleri,1,17.55595119489718,Let'scrub Cold Effect Body Scrub Mentollü Sıkılaştırıcı ve Nemlendirici Vücut Peelingi 280 gr,Let'scrub,Cilt Bakım,Cilt Bakım
10212103,41.5,,50.75,0.0,60.0,0.8181818181818182,1.0,11,Cilt Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,1,44.958979685828844,Let'scrub Enzyme Peeling Powder Arındırıcı ve Yenileyici Enzim Peeling Tozu 75 gr,Let'scrub,Cilt Bakım,Cilt Bakım
10212104,33.4,40.1,60.0,10.05,60.0,0.6923076923076923,1.0,13,Cilt Bakım,2,Oynak Fiyatlı ve Dönemsel Fırsat Ürünleri,1,22.646697119301685,Let'scrub 24H Silky Body Yogurt Selülit Önleyici Sıkılaştırıcı Shea Yağlı Nemlendirici Vücut Yoğurdu,Let'scrub,Cilt Bakım,Cilt Bakım
10212105,32.05,,52.05,17.041273426595797,60.0,0.6666666666666666,1.0,12,Cilt Bakım,2,Oynak Fiyatlı ve Dönemsel Fırsat Ürünleri,1,22.875120485426297,Let'scrub Doğal Retinol Alternatifi Bakuchiol Çatlak Karşıtı Cilt Bakım Yağı 100 ml,Let'scrub,Cilt Bakım,Cilt Bakım
10212108,23.1,,41.55,0.0,60.0,1.0,1.0,12,Kişisel Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,8,28.063515794474586,Beter Pro Kaş ve Kirpikler İçin Çift Taraflı Fırça No: 8,Beter,Kişisel Bakım,Kişisel Bakım
10212109,27.8,60.0,60.0,18.59067866790595,75.1,1.0,1.0,12,Kişisel Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,8,30.874639929416777,Beter Kapatıcı Fırçası No: 9,Beter,Kişisel Bakım,Kişisel Bakım
10212110,33.4,60.0,60.0,13.3,60.0,1.0,1.0,12,Kişisel Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,8,34.44454709388926,Beter Pudra Fırçası No: 11,Beter,Kişisel Bakım,Kişisel Bakım
10212111,29.0,,44.5,0.0,75.1,1.0,1.0,14,Kişisel Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,8,30.830862081417422,Beter Far Uygulama Fırçası No: 13,Beter,Kişisel Bakım,Kişisel Bakım
10212112,36.2,60.0,46.7,14.023313921228938,75.1,1.0,1.0,14,Kişisel Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,8,36.49223935722846,Beter Far Karma Fırçası No: 14,Beter,Kişisel Bakım,Kişisel Bakım
10212113,30.6,,60.0,0.0,60.0,1.0,1.0,9,Kişisel Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,8,31.203118091033318,Beter Gölgelendirme Fırçası No: 15,Beter,Kişisel Bakım,Kişisel Bakım
10212114,29.2,,60.0,0.0,60.0,1.0,1.0,12,Kişisel Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,8,30.307388961585175,Beter Düz Uçlu Kabuki Likit Fondöten Fırçası No: 18,Beter,Kişisel Bakım,Kişisel Bakım
10212115,30.100000000000005,,45.05,4.351167857633658e-15,60.0,1.0,1.0,12,Kişisel Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,8,30.629086935723894,Beter Allık Fırçası 20 Precision Blush,Beter,Kişisel Bakım,Kişisel Bakım
10212117,33.4,60.0,60.0,13.3,75.0,1.0,1.0,14,Kişisel Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,8,35.40425233369658,Beter Likit Fondöten Fırçası No: 21,Beter,Kişisel Bakım,Kişisel Bakım
10212118,35.4,60.0,47.7,12.299999999999999,60.0,1.0,1.0,13,Kişisel Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,8,35.08082720846716,Beter Pudra Fırçası,Beter,Kişisel Bakım,Kişisel Bakım
10212119,20.0,60.0,60.0,23.09401076758503,60.0,1.0,1.0,10,Kişisel Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,8,29.14436926394287,Beter Büyük Pudra Fırçası No: 35,Beter,Kişisel Bakım,Kişisel Bakım
10212120,31.3,60.0,45.65,16.569952725742258,75.0,1.0,1.0,13,Kişisel Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,8,31.745410024534714,Beter Açılı Allık Fırçası No: 50,Beter,Kişisel Bakım,Kişisel Bakım
10212121,33.4,,46.7,0.0,60.0,1.0,1.0,11,Kişisel Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,8,34.877895103878465,Beter Düz Uçlu Kabuki Likit Fondöten Fırçası No: 46,Beter,Kişisel Bakım,Kişisel Bakım
10212122,28.0,60.0,60.0,16.0,60.0,1.0,1.0,12,Kişisel Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,8,30.550145606284286,Beter Kaş Fırçası No: 38,Beter,Kişisel Bakım,Kişisel Bakım
10212123,28.3,,60.0,0.0,75.1,1.0,1.0,11,Kişisel Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,8,30.741411463529015,Beter Kontür Far Fırçası No: 42,Beter,Kişisel Bakım,Kişisel Bakım
10212125,0.0,,30.0,0.0,60.0,0.125,1.0,8,Hijyen & Bakım,2,Oynak Fiyatlı ve Dönemsel Fırsat Ürünleri,7,13.332450905034648,StopEver Nasal Plast Burun Plasteri 10'lu (Büyük Boy),StopEver,Hijyen & Bakım,Hijyen & Bakım
10212132,60.0,60.0,60.0,0.0,70.1,1.0,1.0,12,Saç Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,12,56.5645213434711,Bade Natural Biberiye Arındırıcı ve Canlandırıcı Saç Sirkesi 250 ml,Bade,Saç Bakım,Saç Bakım
10212133,60.0,60.0,60.0,0.0,70.1,1.0,1.0,12,Saç Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,12,56.5645213434711,Bade Natural Biberiye Besleyici ve Güçlendirici Saç Maskesi 25 ml x 4,Bade,Saç Bakım,Saç Bakım
10212137,34.5,34.5,60.0,0.0,60.0,1.0,1.0,7,Hijyen & Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,7,34.38496174942383,Colgate Dr. Rabbit Bubblegum Çocuk Diş Macunu 50 ml,Colgate,Hijyen & Bakım,Hijyen & Bakım
10212138,44.5,44.5,52.3,0.0,60.1,1.0,1.0,13,Hijyen & Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,7,46.72741378412158,Himalaya Neem & Pomegranate Organik Diş Macunu 75 ml,Himalaya,Hijyen & Bakım,Hijyen & Bakım
10212139,4.666666666666667,,60.0,8.082903768654761,60.0,0.42857142857142855,1.0,7,Hijyen & Bakım,2,Oynak Fiyatlı ve Dönemsel Fırsat Ürünleri,7,9.397726634796658,Sensodyne Hassasiyet + Çürük Karşıtı Diş Macunu 75 ml,Sensodyne,Hijyen & Bakım,Hijyen & Bakım
10212142,62.5,62.5,62.5,0.0,62.8,1.0,1.0,11,Erkek Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,4,59.877802062780205,Calvin Klein Free EDT Erkek Parfüm 100 ml,Calvin,Erkek Bakım,Erkek Bakım
10212143,50.0,50.0,55.0,0.0,60.0,1.0,1.0,12,Erkek Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,4,50.06276600884417,Costume National Scent Intense EDP Erkek Parfüm 100 ml,Costume,Erkek Bakım,Erkek Bakım
10212166,39.9,39.9,39.9,0.0,60.1,1.0,1.0,12,Duş & Banyo,0,Sürekli İndirimli Ana Katalog Ürünleri,2,40.29356367662819,Le Petit Marseillais Duş Jeli Lavanta Bahçesi 400 ml,Le,Duş & Banyo,Duş & Banyo
10212167,19.9,19.9,40.0,0.0,60.1,1.0,1.0,9,Erkek Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,4,27.961097541312483,Nivea Men Fresh Sensation Erkek Deodorant Sprey 150 ml,Nivea,Erkek Bakım,Erkek Bakım
10212168,19.9,19.9,60.1,0.0,60.1,1.0,1.0,10,Erkek Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,4,28.095140691252176,Nivea Men Fresh Sensation Erkek Deodorant Roll On 50 ml,Nivea,Erkek Bakım,Erkek Bakım
10212169,56.0,56.0,58.0,0.0,60.0,1.0,1.0,11,Erkek Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,4,53.80604990555948,Lacoste Essential EDT Erkek Parfüm 125 ml,Lacoste,Erkek Bakım,Erkek Bakım
10212187,,,50.0,0.0,60.0,1.0,1.0,9,Erkek Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,4,13.058706657949454,Paco Rabanne Invictus EDP Erkek Parfüm 100 ml,Paco,Erkek Bakım,Erkek Bakım
10212207,,,,0.0,60.0,1.0,1.0,8,Parfüm & Deodorant,0,Sürekli İndirimli Ana Katalog Ürünleri,11,3.813599865527991,Calvin Klein My Euphoria EDP Kadın Parfüm 100 ml,Calvin,Parfüm & Deodorant,Parfüm & Deodorant
10212215,,,56.5,0.0,60.0,1.0,1.0,10,Parfüm & Deodorant,0,Sürekli İndirimli Ana Katalog Ürünleri,11,13.424939612112066,Carolina Herrera 212 Heroes EDP Kadın Parfüm 80 ml,Carolina,Parfüm & Deodorant,Parfüm & Deodorant
10212231,59.9,59.9,59.95,0.0,60.0,1.0,1.0,13,Parfüm & Deodorant,0,Sürekli İndirimli Ana Katalog Ürünleri,11,58.41155112600876,Costume National Supergloss EDP Kadın Parfüm 100 ml,Costume,Parfüm & Deodorant,Parfüm & Deodorant
10212246,,,,0.0,60.0,1.0,1.0,7,Parfüm & Deodorant,0,Sürekli İndirimli Ana Katalog Ürünleri,11,4.228246753501987,DKNY Women EDP Kadın Parfüm 100 ml,DKNY,Parfüm & Deodorant,Parfüm & Deodorant
10212268,,,,0.0,60.0,1.0,1.0,7,Parfüm & Deodorant,0,Sürekli İndirimli Ana Katalog Ürünleri,11,4.228246753501987,Jean Paul Gaultier Divine Le Parfum EDP Kadın Parfüm 100 ml,Jean,Parfüm & Deodorant,Parfüm & Deodorant
10212279,60.0,,60.0,0.0,60.0,1.0,1.0,14,Parfüm & Deodorant,0,Sürekli İndirimli Ana Katalog Ürünleri,11,56.36847651216003,Narciso Rodriguez For Her EDT Kadın Parfüm 50 ml,Narciso,Parfüm & Deodorant,Parfüm & Deodorant
10212287,56.199999999999996,53.0,53.0,4.800000000000001,62.6,1.0,1.0,13,Parfüm & Deodorant,0,Sürekli İndirimli Ana Katalog Ürünleri,11,53.868788574349935,Narciso Rodriguez For Her Intense EDP Kadın Parfüm 50 ml,Narciso,Parfüm & Deodorant,Parfüm & Deodorant
10212289,53.0,53.0,,0.0,60.0,1.0,1.0,12,Parfüm & Deodorant,0,Sürekli İndirimli Ana Katalog Ürünleri,11,33.918766731680996,Narciso Rodriguez Cristal EDP Kadın Parfüm 90 ml,Narciso,Parfüm & Deodorant,Parfüm & Deodorant
10212293,53.0,,60.0,0.0,60.0,1.0,1.0,10,Parfüm & Deodorant,0,Sürekli İndirimli Ana Katalog Ürünleri,11,55.00850142220849,Narciso Rodriguez Pure Musc EDP Kadın Parfüm 100 ml,Narciso,Parfüm & Deodorant,Parfüm & Deodorant
10212303,53.0,53.0,53.0,0.0,60.0,1.0,1.0,11,Parfüm & Deodorant,0,Sürekli İndirimli Ana Katalog Ürünleri,11,53.3942218717768,Roberto Cavalli Signature Nero Assoluto EDP Kadın Parfüm 75 ml,Roberto,Parfüm & Deodorant,Parfüm & Deodorant
10212305,49.4,49.4,49.4,0.0,60.0,1.0,1.0,13,Parfüm & Deodorant,0,Sürekli İndirimli Ana Katalog Ürünleri,11,49.92880218082823,Roberto Cavalli Signature EDP Kadın Parfüm 75 ml,Roberto,Parfüm & Deodorant,Parfüm & Deodorant
10212306,49.4,49.4,49.4,0.0,60.0,1.0,1.0,12,Parfüm & Deodorant,0,Sürekli İndirimli Ana Katalog Ürünleri,11,49.92880218082823,Roberto Cavalli Paradiso EDP Kadın Parfüm 75 ml,Roberto,Parfüm & Deodorant,Parfüm & Deodorant
10212311,53.0,53.0,53.0,0.0,60.0,1.0,1.0,12,Parfüm & Deodorant,0,Sürekli İndirimli Ana Katalog Ürünleri,11,53.36631282415776,Versace Bright Crystal EDT Kadın Parfüm 50 ml,Versace,Parfüm & Deodorant,Parfüm & Deodorant
10212312,53.0,53.0,53.0,0.0,60.0,1.0,1.0,11,Parfüm & Deodorant,0,Sürekli İndirimli Ana Katalog Ürünleri,11,53.3942218717768,Versace Bright Crystal EDT Kadın Parfüm 90 ml,Versace,Parfüm & Deodorant,Parfüm & Deodorant
10212331,50.1,50.1,55.05,0.0,70.0,1.0,1.0,11,Saç Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,12,50.59028030745068,Ashley Joy Bukle Belirginleştirici Kıvırcık ve Dalgalı Saçlara Özel Şampuan 400 ml,Ashley,Saç Bakım,Saç Bakım
10212332,50.0,,55.0,0.0,60.0,1.0,1.0,8,Saç Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,12,50.23661052397581,Ashley Joy Bukle Belirginleştirici Kıvırcık ve Dalgalı Saçlara Özel Durulanmayan Saç Bakım Kremi 150 ml,Ashley,Saç Bakım,Saç Bakım
10212333,53.333333333333336,50.0,60.0,5.0,70.0,1.0,1.0,13,Saç Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,12,53.64488228102652,Ashley Joy Bukle Belirginleştirici Kıvırcık ve Dalgalı Saçlara Özel Saç Kremi 250 ml,Ashley,Saç Bakım,Saç Bakım
10212335,42.36666666666667,60.0,63.2,13.938047448142319,75.1,1.0,1.0,14,Makyaj,0,Sürekli İndirimli Ana Katalog Ürünleri,9,44.78509651520031,Beaulis Peel It Hızlı Manikür Peeling 300 ml,Beaulis,Makyaj,Makyaj
10212338,39.9,,49.95,0.0,60.0,1.0,1.0,13,Duş & Banyo,0,Sürekli İndirimli Ana Katalog Ürünleri,2,43.23010060551522,Let'scrub Premium Zebra Banyo Kesesi (Asortili),Let'scrub,Duş & Banyo,Duş & Banyo
10212339,40.1,40.1,50.05,0.0,60.0,1.0,1.0,14,Duş & Banyo,0,Sürekli İndirimli Ana Katalog Ürünleri,2,41.605435480212925,Balmy Banyo Topu Blueberry 160 gr,Balmy,Duş & Banyo,Duş & Banyo
10212340,49.76666666666667,40.3,50.15,14.200000000000003,68.7,1.0,1.0,13,Cilt Bakım,0,Sürekli İndirimli Ana Katalog Ürünleri,1,42.39427761027274,Vaseline Vücut Losyonu Aloe Vera Ferahlığı Kuru Ciltler İçin 400 ml,Vaseline,Cilt Bakım,Cilt Bakım
